sample_id,repo_slug,PrimaryCategory,Category,CategorySet,Project URL,SHA Detected,Module Path,Fully-Qualified Test Name (packageName.ClassName.methodName),test_class,test_simple_class,test_method,maven_test_selector,pipeline_status,pipeline_failure_class,remote_repo_dir,remote_module_dir,validated_module_path,validated_test_identifier,validated_maven_test_selector,validation_log_path,validation_elapsed_seconds,IsCompositeCategory,pipeline_updated_at,test_file_candidates_json,test_file_found,validation_command,validation_ok,validation_returncode,validation_stage,validation_timed_out
pholser__junit-quickcheck__b926fd24e617,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.SamplingOnlyFromAGivenSetTest.primitiveDoubles,com.pholser.junit.quickcheck.SamplingOnlyFromAGivenSetTest,SamplingOnlyFromAGivenSetTest,primitiveDoubles,SamplingOnlyFromAGivenSetTest#primitiveDoubles,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__b926fd24e617/repo,data/worktrees/idoft/pholser__junit-quickcheck__b926fd24e617/repo/core,core,com.pholser.junit.quickcheck.SamplingOnlyFromAGivenSetTest.primitiveDoubles,SamplingOnlyFromAGivenSetTest#primitiveDoubles,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__b926fd24e617.log,8.75,false,2026-05-27T04:07:58.476172+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__b926fd24e617/repo/core/src/test/java/com/pholser/junit/quickcheck/SamplingOnlyFromAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SamplingOnlyFromAGivenSetTest#primitiveDoubles test,True,0,build,False
pholser__junit-quickcheck__bd44336344ca,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.wrapperBytes,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,ExhaustingAGivenSetTest,wrapperBytes,ExhaustingAGivenSetTest#wrapperBytes,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__bd44336344ca/repo,data/worktrees/idoft/pholser__junit-quickcheck__bd44336344ca/repo/core,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.wrapperBytes,ExhaustingAGivenSetTest#wrapperBytes,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__bd44336344ca.log,9.54,false,2026-05-27T03:53:32.630621+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__bd44336344ca/repo/core/src/test/java/com/pholser/junit/quickcheck/ExhaustingAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ExhaustingAGivenSetTest#wrapperBytes test,True,0,build,False
pholser__junit-quickcheck__be6c1a8de740,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperBytes,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,ExhaustingAGivenSetButIncludingAnotherTest,wrapperBytes,ExhaustingAGivenSetButIncludingAnotherTest#wrapperBytes,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__be6c1a8de740/repo,data/worktrees/idoft/pholser__junit-quickcheck__be6c1a8de740/repo/core,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperBytes,ExhaustingAGivenSetButIncludingAnotherTest#wrapperBytes,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__be6c1a8de740.log,8.64,false,2026-05-27T03:47:44.601392+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__be6c1a8de740/repo/core/src/test/java/com/pholser/junit/quickcheck/ExhaustingAGivenSetButIncludingAnotherTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ExhaustingAGivenSetButIncludingAnotherTest#wrapperBytes test,True,0,build,False
pholser__junit-quickcheck__bf1509bdaf80,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.SamplingOnlyFromAGivenSetTest.onlyTrumpsGenerators,com.pholser.junit.quickcheck.SamplingOnlyFromAGivenSetTest,SamplingOnlyFromAGivenSetTest,onlyTrumpsGenerators,SamplingOnlyFromAGivenSetTest#onlyTrumpsGenerators,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__bf1509bdaf80/repo,data/worktrees/idoft/pholser__junit-quickcheck__bf1509bdaf80/repo/core,core,com.pholser.junit.quickcheck.SamplingOnlyFromAGivenSetTest.onlyTrumpsGenerators,SamplingOnlyFromAGivenSetTest#onlyTrumpsGenerators,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__bf1509bdaf80.log,9.29,false,2026-05-27T04:07:00.593022+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__bf1509bdaf80/repo/core/src/test/java/com/pholser/junit/quickcheck/SamplingOnlyFromAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SamplingOnlyFromAGivenSetTest#onlyTrumpsGenerators test,True,0,build,False
pholser__junit-quickcheck__bff06db8736a,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.PropertyParameterConfigurationIsolationTest.acrossParametersOfSameArrayTypeWithOneConstant,com.pholser.junit.quickcheck.PropertyParameterConfigurationIsolationTest,PropertyParameterConfigurationIsolationTest,acrossParametersOfSameArrayTypeWithOneConstant,PropertyParameterConfigurationIsolationTest#acrossParametersOfSameArrayTypeWithOneConstant,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__bff06db8736a/repo,data/worktrees/idoft/pholser__junit-quickcheck__bff06db8736a/repo/core,core,com.pholser.junit.quickcheck.PropertyParameterConfigurationIsolationTest.acrossParametersOfSameArrayTypeWithOneConstant,PropertyParameterConfigurationIsolationTest#acrossParametersOfSameArrayTypeWithOneConstant,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__bff06db8736a.log,9.11,false,2026-05-27T03:58:52.654874+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__bff06db8736a/repo/core/src/test/java/com/pholser/junit/quickcheck/PropertyParameterConfigurationIsolationTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=PropertyParameterConfigurationIsolationTest#acrossParametersOfSameArrayTypeWithOneConstant test,True,0,build,False
pholser__junit-quickcheck__c1f026fcd490,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveFloats,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,ExhaustingAGivenSetTest,primitiveFloats,ExhaustingAGivenSetTest#primitiveFloats,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__c1f026fcd490/repo,data/worktrees/idoft/pholser__junit-quickcheck__c1f026fcd490/repo/core,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveFloats,ExhaustingAGivenSetTest#primitiveFloats,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__c1f026fcd490.log,8.57,false,2026-05-27T03:52:03.541396+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__c1f026fcd490/repo/core/src/test/java/com/pholser/junit/quickcheck/ExhaustingAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ExhaustingAGivenSetTest#primitiveFloats test,True,0,build,False
pholser__junit-quickcheck__c4b6609943ed,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.SamplingOnlyFromAGivenSetTest.wrapperLongs,com.pholser.junit.quickcheck.SamplingOnlyFromAGivenSetTest,SamplingOnlyFromAGivenSetTest,wrapperLongs,SamplingOnlyFromAGivenSetTest#wrapperLongs,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__c4b6609943ed/repo,data/worktrees/idoft/pholser__junit-quickcheck__c4b6609943ed/repo/core,core,com.pholser.junit.quickcheck.SamplingOnlyFromAGivenSetTest.wrapperLongs,SamplingOnlyFromAGivenSetTest#wrapperLongs,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__c4b6609943ed.log,9.61,false,2026-05-27T04:10:59.172336+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__c4b6609943ed/repo/core/src/test/java/com/pholser/junit/quickcheck/SamplingOnlyFromAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SamplingOnlyFromAGivenSetTest#wrapperLongs test,True,0,build,False
pholser__junit-quickcheck__c9000f6bb779,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveBooleans,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,ExhaustingAGivenSetButIncludingAnotherTest,primitiveBooleans,ExhaustingAGivenSetButIncludingAnotherTest#primitiveBooleans,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__c9000f6bb779/repo,data/worktrees/idoft/pholser__junit-quickcheck__c9000f6bb779/repo/core,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveBooleans,ExhaustingAGivenSetButIncludingAnotherTest#primitiveBooleans,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__c9000f6bb779.log,9.42,false,2026-05-27T03:45:39.199621+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__c9000f6bb779/repo/core/src/test/java/com/pholser/junit/quickcheck/ExhaustingAGivenSetButIncludingAnotherTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ExhaustingAGivenSetButIncludingAnotherTest#primitiveBooleans test,True,0,build,False
pholser__junit-quickcheck__cadb0e56dd4a,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveIntegers,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,ExhaustingAGivenSetTest,primitiveIntegers,ExhaustingAGivenSetTest#primitiveIntegers,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__cadb0e56dd4a/repo,data/worktrees/idoft/pholser__junit-quickcheck__cadb0e56dd4a/repo/core,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveIntegers,ExhaustingAGivenSetTest#primitiveIntegers,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__cadb0e56dd4a.log,8.79,false,2026-05-27T03:52:18.079520+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__cadb0e56dd4a/repo/core/src/test/java/com/pholser/junit/quickcheck/ExhaustingAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ExhaustingAGivenSetTest#primitiveIntegers test,True,0,build,False
pholser__junit-quickcheck__cd6ee21a6fbb,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveDoubles,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,ExhaustingAGivenSetButIncludingAnotherTest,primitiveDoubles,ExhaustingAGivenSetButIncludingAnotherTest#primitiveDoubles,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__cd6ee21a6fbb/repo,data/worktrees/idoft/pholser__junit-quickcheck__cd6ee21a6fbb/repo/core,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveDoubles,ExhaustingAGivenSetButIncludingAnotherTest#primitiveDoubles,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__cd6ee21a6fbb.log,8.72,false,2026-05-27T03:46:07.294746+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__cd6ee21a6fbb/repo/core/src/test/java/com/pholser/junit/quickcheck/ExhaustingAGivenSetButIncludingAnotherTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ExhaustingAGivenSetButIncludingAnotherTest#primitiveDoubles test,True,0,build,False
pholser__junit-quickcheck__d0f81fd05605,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.LambdaPropertyParameterTypesTest.unboxingAFoo,com.pholser.junit.quickcheck.LambdaPropertyParameterTypesTest,LambdaPropertyParameterTypesTest,unboxingAFoo,LambdaPropertyParameterTypesTest#unboxingAFoo,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__d0f81fd05605/repo,data/worktrees/idoft/pholser__junit-quickcheck__d0f81fd05605/repo/core,core,com.pholser.junit.quickcheck.LambdaPropertyParameterTypesTest.unboxingAFoo,LambdaPropertyParameterTypesTest#unboxingAFoo,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__d0f81fd05605.log,9.52,false,2026-05-27T03:56:26.210008+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__d0f81fd05605/repo/core/src/test/java/com/pholser/junit/quickcheck/LambdaPropertyParameterTypesTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=LambdaPropertyParameterTypesTest#unboxingAFoo test,True,0,build,False
pholser__junit-quickcheck__d1b601cf9d84,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperShorts,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,ExhaustingAGivenSetButIncludingAnotherTest,wrapperShorts,ExhaustingAGivenSetButIncludingAnotherTest#wrapperShorts,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__d1b601cf9d84/repo,data/worktrees/idoft/pholser__junit-quickcheck__d1b601cf9d84/repo/core,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperShorts,ExhaustingAGivenSetButIncludingAnotherTest#wrapperShorts,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__d1b601cf9d84.log,8.67,false,2026-05-27T03:49:09.956748+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__d1b601cf9d84/repo/core/src/test/java/com/pholser/junit/quickcheck/ExhaustingAGivenSetButIncludingAnotherTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ExhaustingAGivenSetButIncludingAnotherTest#wrapperShorts test,True,0,build,False
pholser__junit-quickcheck__d248cf5de162,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.enums,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest,SamplingButAlsoIncludingAGivenSetTest,enums,SamplingButAlsoIncludingAGivenSetTest#enums,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__d248cf5de162/repo,data/worktrees/idoft/pholser__junit-quickcheck__d248cf5de162/repo/core,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.enums,SamplingButAlsoIncludingAGivenSetTest#enums,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__d248cf5de162.log,8.65,false,2026-05-27T04:01:14.891019+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__d248cf5de162/repo/core/src/test/java/com/pholser/junit/quickcheck/SamplingButAlsoIncludingAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SamplingButAlsoIncludingAGivenSetTest#enums test,True,0,build,False
pholser__junit-quickcheck__d383733d0b97,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.SamplingOnlyFromAGivenSetTest.primitiveBooleans,com.pholser.junit.quickcheck.SamplingOnlyFromAGivenSetTest,SamplingOnlyFromAGivenSetTest,primitiveBooleans,SamplingOnlyFromAGivenSetTest#primitiveBooleans,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__d383733d0b97/repo,data/worktrees/idoft/pholser__junit-quickcheck__d383733d0b97/repo/core,core,com.pholser.junit.quickcheck.SamplingOnlyFromAGivenSetTest.primitiveBooleans,SamplingOnlyFromAGivenSetTest#primitiveBooleans,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__d383733d0b97.log,9.04,false,2026-05-27T04:07:15.074365+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__d383733d0b97/repo/core/src/test/java/com/pholser/junit/quickcheck/SamplingOnlyFromAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SamplingOnlyFromAGivenSetTest#primitiveBooleans test,True,0,build,False
pholser__junit-quickcheck__d68c9aeaffc0,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperFloats,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,ExhaustingAGivenSetButIncludingAnotherTest,wrapperFloats,ExhaustingAGivenSetButIncludingAnotherTest#wrapperFloats,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__d68c9aeaffc0/repo,data/worktrees/idoft/pholser__junit-quickcheck__d68c9aeaffc0/repo/core,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperFloats,ExhaustingAGivenSetButIncludingAnotherTest#wrapperFloats,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__d68c9aeaffc0.log,8.74,false,2026-05-27T03:48:26.433536+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__d68c9aeaffc0/repo/core/src/test/java/com/pholser/junit/quickcheck/ExhaustingAGivenSetButIncludingAnotherTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ExhaustingAGivenSetButIncludingAnotherTest#wrapperFloats test,True,0,build,False
pholser__junit-quickcheck__d73e7cbba2e2,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.alsoHonorsGeneratorsApartFromFixedSet,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest,SamplingButAlsoIncludingAGivenSetTest,alsoHonorsGeneratorsApartFromFixedSet,SamplingButAlsoIncludingAGivenSetTest#alsoHonorsGeneratorsApartFromFixedSet,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__d73e7cbba2e2/repo,data/worktrees/idoft/pholser__junit-quickcheck__d73e7cbba2e2/repo/core,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.alsoHonorsGeneratorsApartFromFixedSet,SamplingButAlsoIncludingAGivenSetTest#alsoHonorsGeneratorsApartFromFixedSet,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__d73e7cbba2e2.log,9.04,false,2026-05-27T04:00:46.222342+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__d73e7cbba2e2/repo/core/src/test/java/com/pholser/junit/quickcheck/SamplingButAlsoIncludingAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SamplingButAlsoIncludingAGivenSetTest#alsoHonorsGeneratorsApartFromFixedSet test,True,0,build,False
pholser__junit-quickcheck__d7fbe7146e00,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.wrapperDoubles,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest,SamplingButAlsoIncludingAGivenSetTest,wrapperDoubles,SamplingButAlsoIncludingAGivenSetTest#wrapperDoubles,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__d7fbe7146e00/repo,data/worktrees/idoft/pholser__junit-quickcheck__d7fbe7146e00/repo/core,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.wrapperDoubles,SamplingButAlsoIncludingAGivenSetTest#wrapperDoubles,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__d7fbe7146e00.log,9.44,false,2026-05-27T04:04:22.076821+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__d7fbe7146e00/repo/core/src/test/java/com/pholser/junit/quickcheck/SamplingButAlsoIncludingAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SamplingButAlsoIncludingAGivenSetTest#wrapperDoubles test,True,0,build,False
pholser__junit-quickcheck__ddbe2fb206c0,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.wrapperLongs,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest,SamplingButAlsoIncludingAGivenSetTest,wrapperLongs,SamplingButAlsoIncludingAGivenSetTest#wrapperLongs,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__ddbe2fb206c0/repo,data/worktrees/idoft/pholser__junit-quickcheck__ddbe2fb206c0/repo/core,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.wrapperLongs,SamplingButAlsoIncludingAGivenSetTest#wrapperLongs,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__ddbe2fb206c0.log,9.1,false,2026-05-27T04:05:05.543191+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__ddbe2fb206c0/repo/core/src/test/java/com/pholser/junit/quickcheck/SamplingButAlsoIncludingAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SamplingButAlsoIncludingAGivenSetTest#wrapperLongs test,True,0,build,False
pholser__junit-quickcheck__dde35fd2ce7c,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.manyParametersWithBooleanAndEnum,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,ExhaustingAGivenSetTest,manyParametersWithBooleanAndEnum,ExhaustingAGivenSetTest#manyParametersWithBooleanAndEnum,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__dde35fd2ce7c/repo,data/worktrees/idoft/pholser__junit-quickcheck__dde35fd2ce7c/repo/core,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.manyParametersWithBooleanAndEnum,ExhaustingAGivenSetTest#manyParametersWithBooleanAndEnum,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__dde35fd2ce7c.log,9.58,false,2026-05-27T03:50:52.058737+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__dde35fd2ce7c/repo/core/src/test/java/com/pholser/junit/quickcheck/ExhaustingAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ExhaustingAGivenSetTest#manyParametersWithBooleanAndEnum test,True,0,build,False
